subj,trial_id,trial_type,trialstart,trialend,tdur,recstart,recend,blinks,eye,tffixos,tffixurt,tfixcnt,tregrcnt,region,reglen,word,line_no,x1_pos,x2_pos,mod_x1,mod_x2,fpurt,fpcount,fpregres,fpregreg,fpregchr,ffos,ffixurt,spilover,rpurt,rpcount,rpregreg,rpregchr,spurt,spcount
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,16,4, the,2,259,303,259.0,303.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,17,11, motivation,2,303,424,303.0,424.0,132.0,1.0,1.0,15.0,69.0,3.0,132.0,140.0,54392.0,247.0,14.0,69.0,240.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,18,3, to,2,424,457,424.0,457.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,19,5, live,2,457,512,457.0,512.0,240.0,1.0,0.0,0.0,876.0,2.0,240.0,216.0,240.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,20,2, a,2,512,534,512.0,534.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,21,7, normal,2,534,611,534.0,611.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,22,6, life.,2,611,677,611.0,677.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,23,4, Tim,2,677,721,677.0,721.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,24,4, has,2,721,765,721.0,765.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,25,5, been,2,765,820,765.0,820.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,26,8, charged,2,820,908,820.0,908.0,272.0,2.0,0.0,0.0,876.0,3.0,216.0,264.0,272.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,27,5, with,2,908,963,908.0,974.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,28,12,embezzlement,3,215,347,204.0,347.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,29,4, and,3,347,391,347.0,391.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,30,3, is,3,391,424,391.0,424.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,31,6, going,3,424,490,424.0,490.0,200.0,1.0,0.0,0.0,876.0,5.0,200.0,160.0,200.0,0.0,0.0,876.0,252.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,32,3, to,3,490,523,490.0,523.0,156.0,1.0,0.0,0.0,876.0,1.0,156.0,120.0,156.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,33,7, prison,3,523,600,523.0,600.0,264.0,1.0,1.0,31.0,164.0,2.0,264.0,200.0,464.0,1.0,30.0,164.0,216.0,2.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,34,6, soon.,3,600,666,600.0,666.0,160.0,1.0,1.0,33.0,173.0,0.0,160.0,96.0,1432.0,8.0,30.0,163.0,156.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,35,4, The,3,666,710,666.0,710.0,184.0,1.0,0.0,0.0,876.0,3.0,184.0,280.0,184.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,36,8, thought,3,710,798,710.0,798.0,136.0,1.0,1.0,35.0,181.0,0.0,136.0,184.0,600.0,2.0,34.0,181.0,280.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,37,3, of,3,798,831,798.0,831.0,172.0,1.0,0.0,0.0,876.0,1.0,172.0,184.0,172.0,0.0,0.0,876.0,232.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,38,5, that,3,831,886,831.0,886.0,184.0,1.0,1.0,34.0,176.0,3.0,184.0,156.0,1448.0,6.0,33.0,176.0,276.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,39,10, terrified,3,886,996,886.0,1007.0,96.0,1.0,0.0,0.0,876.0,1.0,96.0,112.0,96.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,40,4,him.,4,215,259,204.0,259.0,500.0,3.0,0.0,0.0,876.0,3.0,208.0,160.0,500.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,41,3, So,4,259,292,259.0,292.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,42,5, they,4,292,347,292.0,347.0,112.0,1.0,1.0,40.0,207.0,0.0,112.0,208.0,772.0,4.0,39.0,207.0,160.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,43,8, decided,4,347,435,347.0,435.0,272.0,1.0,0.0,0.0,876.0,5.0,272.0,188.0,272.0,0.0,0.0,876.0,200.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,44,3, to,4,435,468,435.0,468.0,188.0,1.0,0.0,0.0,876.0,2.0,188.0,240.0,188.0,0.0,0.0,876.0,116.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,45,5, take,4,468,523,468.0,523.0,224.0,1.0,1.0,44.0,226.0,2.0,224.0,116.0,48548.0,214.0,42.0,224.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,46,2, a,4,523,545,523.0,545.0,104.0,1.0,0.0,0.0,876.0,0.0,104.0,132.0,104.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,47,5, ride,4,545,600,545.0,600.0,240.0,1.0,1.0,46.0,237.0,0.0,240.0,104.0,344.0,1.0,45.0,237.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,48,5, down,4,600,655,600.0,655.0,132.0,1.0,1.0,45.0,236.0,1.0,132.0,224.0,1092.0,4.0,42.0,224.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,49,4, the,4,655,699,655.0,699.0,156.0,1.0,0.0,0.0,876.0,1.0,156.0,280.0,156.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,50,6, river,4,699,765,699.0,765.0,420.0,1.0,1.0,49.0,250.0,0.0,420.0,156.0,576.0,1.0,48.0,250.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,51,7, rapids,4,765,842,765.0,842.0,280.0,1.0,0.0,0.0,876.0,3.0,280.0,232.0,280.0,0.0,0.0,876.0,304.0,2.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,52,3, at,4,842,875,842.0,875.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,53,9, Cataract,4,875,974,875.0,985.0,232.0,1.0,1.0,51.0,263.0,0.0,232.0,156.0,656.0,3.0,50.0,263.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,54,7,Canyon.,5,215,292,204.0,292.0,596.0,1.0,0.0,0.0,876.0,2.0,596.0,232.0,596.0,0.0,0.0,876.0,124.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,55,2, A,5,292,314,292.0,314.0,120.0,1.0,1.0,54.0,276.0,0.0,120.0,596.0,1460.0,5.0,53.0,276.0,388.0,2.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,56,6, river,5,314,380,314.0,380.0,320.0,2.0,0.0,0.0,876.0,4.0,56.0,88.0,320.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,57,5, only,5,380,435,380.0,435.0,232.0,1.0,1.0,55.0,284.0,0.0,232.0,156.0,1352.0,7.0,53.0,280.0,88.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,58,5, goes,5,435,490,435.0,490.0,200.0,1.0,0.0,0.0,876.0,1.0,200.0,160.0,200.0,0.0,0.0,876.0,332.0,2.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,59,4, one,5,490,534,490.0,534.0,212.0,1.0,0.0,0.0,876.0,0.0,212.0,220.0,212.0,0.0,0.0,876.0,288.0,2.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,60,5, way.,5,534,589,534.0,589.0,220.0,1.0,1.0,58.0,299.0,1.0,220.0,200.0,580.0,2.0,57.0,299.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,61,3, If,5,589,622,589.0,622.0,52.0,1.0,1.0,59.0,305.0,1.0,52.0,100.0,672.0,4.0,57.0,301.0,236.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,62,4, you,5,622,666,622.0,666.0,160.0,1.0,1.0,61.0,313.0,1.0,160.0,52.0,3652.0,20.0,57.0,301.0,948.0,4.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,63,4, are,5,666,710,666.0,710.0,84.0,1.0,0.0,0.0,876.0,1.0,84.0,140.0,84.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,64,6," lost,",5,710,776,710.0,776.0,172.0,1.0,0.0,0.0,876.0,1.0,172.0,84.0,172.0,0.0,0.0,876.0,392.0,3.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,65,5, that,5,776,831,776.0,831.0,84.0,1.0,1.0,61.0,314.0,2.0,84.0,236.0,1628.0,6.0,60.0,314.0,688.0,4.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,66,3, is,5,831,864,831.0,864.0,60.0,1.0,1.0,64.0,326.0,1.0,60.0,140.0,1132.0,8.0,61.0,319.0,244.0,2.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,67,6, good.,5,864,930,864.0,930.0,380.0,1.0,1.0,66.0,335.0,2.0,380.0,60.0,1724.0,10.0,61.0,319.0,836.0,4.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,68,5, Alex,5,930,985,930.0,985.0,196.0,1.0,1.0,66.0,335.0,0.0,196.0,152.0,39936.0,168.0,65.0,335.0,296.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,69,4, has,5,985,1029,985.0,1040.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,70,5,never,6,215,270,204.0,270.0,508.0,3.0,0.0,0.0,876.0,2.0,196.0,360.0,508.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,71,7, rafted,6,270,347,270.0,347.0,104.0,1.0,1.0,70.0,355.0,3.0,104.0,196.0,1472.0,5.0,69.0,355.0,860.0,2.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,72,5, down,6,347,402,347.0,402.0,248.0,1.0,0.0,0.0,876.0,4.0,248.0,196.0,248.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,73,5, this,6,402,457,402.0,457.0,196.0,1.0,0.0,0.0,876.0,4.0,196.0,200.0,196.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,74,6, river,6,457,523,457.0,523.0,200.0,1.0,0.0,0.0,876.0,1.0,200.0,156.0,200.0,0.0,0.0,876.0,364.0,2.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,75,8," before,",6,523,611,523.0,611.0,156.0,1.0,1.0,74.0,378.0,0.0,156.0,220.0,700.0,3.0,73.0,378.0,180.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,76,4, but,6,611,655,611.0,655.0,284.0,1.0,0.0,0.0,876.0,0.0,284.0,164.0,284.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,77,4, Tim,6,655,699,655.0,699.0,164.0,1.0,0.0,0.0,876.0,2.0,164.0,208.0,164.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,78,4, has,6,699,743,699.0,743.0,208.0,1.0,0.0,0.0,876.0,3.0,208.0,248.0,208.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,79,5, many,6,743,798,743.0,798.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,80,7, times.,6,798,875,798.0,875.0,480.0,2.0,0.0,0.0,876.0,3.0,248.0,300.0,480.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,81,4, Tim,6,875,919,875.0,919.0,864.0,3.0,0.0,0.0,876.0,0.0,300.0,492.0,864.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,82,6, tells,6,919,985,919.0,985.0,492.0,1.0,0.0,0.0,876.0,3.0,492.0,164.0,492.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,83,5, Alex,6,985,1040,985.0,1051.0,164.0,1.0,0.0,0.0,876.0,0.0,164.0,104.0,164.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,84,4,that,7,215,259,204.0,259.0,260.0,1.0,0.0,0.0,876.0,3.0,260.0,484.0,260.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,85,4, the,7,259,303,259.0,303.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,86,7, rapids,7,303,380,303.0,380.0,104.0,1.0,1.0,84.0,430.0,1.0,104.0,260.0,33196.0,139.0,83.0,430.0,696.0,2.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,87,4, can,7,380,424,380.0,424.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,88,3, be,7,424,457,424.0,457.0,276.0,1.0,0.0,0.0,876.0,1.0,276.0,208.0,276.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,89,2, a,7,457,479,457.0,479.0,188.0,1.0,1.0,88.0,448.0,1.0,188.0,276.0,464.0,1.0,87.0,448.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,90,10, dangerous,7,479,589,479.0,589.0,208.0,1.0,0.0,0.0,876.0,7.0,208.0,236.0,208.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,91,7, place.,7,589,666,589.0,666.0,524.0,3.0,0.0,0.0,876.0,3.0,236.0,256.0,524.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,92,6, Boats,7,666,732,666.0,732.0,152.0,1.0,1.0,91.0,457.0,-1.0,152.0,136.0,544.0,2.0,90.0,457.0,512.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,93,4, can,7,732,776,732.0,776.0,152.0,1.0,1.0,92.0,469.0,1.0,152.0,512.0,852.0,2.0,91.0,469.0,188.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,94,9, overturn,7,776,875,776.0,875.0,256.0,1.0,1.0,93.0,474.0,1.0,256.0,152.0,1624.0,5.0,91.0,469.0,516.0,2.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,95,4, and,7,875,919,875.0,919.0,356.0,1.0,0.0,0.0,876.0,3.0,356.0,228.0,356.0,0.0,0.0,876.0,320.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,96,7, people,7,919,996,919.0,1007.0,228.0,1.0,1.0,95.0,486.0,3.0,228.0,320.0,972.0,4.0,94.0,486.0,240.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,97,4,fall,8,215,259,204.0,259.0,616.0,1.0,0.0,0.0,876.0,2.0,616.0,180.0,616.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,98,4, in.,8,259,303,259.0,303.0,180.0,1.0,0.0,0.0,876.0,0.0,180.0,180.0,180.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,99,11," Concerned,",8,303,424,303.0,424.0,112.0,1.0,1.0,97.0,498.0,2.0,112.0,616.0,1508.0,5.0,96.0,498.0,408.0,2.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,100,5, Alex,8,424,479,424.0,479.0,172.0,1.0,0.0,0.0,876.0,0.0,172.0,144.0,172.0,0.0,0.0,876.0,296.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,101,5, asks,8,479,534,479.0,534.0,192.0,1.0,1.0,100.0,511.0,4.0,192.0,172.0,26784.0,113.0,99.0,511.0,128.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,102,2, a,8,534,556,534.0,556.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,103,6, river,8,556,622,556.0,622.0,144.0,1.0,1.0,100.0,515.0,5.0,144.0,296.0,576.0,2.0,99.0,515.0,136.0,1.0
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,104,6, guide,8,622,688,622.0,688.0,808.0,2.0,0.0,0.0,876.0,0.0,368.0,268.0,808.0,0.0,0.0,876.0,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,105,4, for,8,688,732,688.0,732.0,,,,,,,,,,,,,,
1950024,0.0,RP_story01,12455397.0,12525542.0,70145.0,12455460.0,12524713.0,10.0,L,56713.0,0.0,279,91,106,8, advice.,8,732,820,732.0,820.0,268.0,1.0,0.0,0.0,876.0,2.0,268.0,168.0,268.0,0.0,0.0,876.0,372.0,2.0
