subj,trial_id,trial_type,trialstart,trialend,tdur,recstart,recend,blinks,eye,tffixos,tffixurt,tfixcnt,tregrcnt,region,reglen,word,line_no,x1_pos,x2_pos,mod_x1,mod_x2,fpurt,fpcount,fpregres,fpregreg,fpregchr,ffos,ffixurt,spilover,rpurt,rpcount,rpregreg,rpregchr,spurt,spcount
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,1,6,Cowboy,1,215,281,204.0,281.0,884.0,3.0,0.0,0.0,1023.0,4.0,540.0,460.0,884.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,2,4, was,1,281,325,281.0,325.0,460.0,1.0,0.0,0.0,1023.0,2.0,460.0,284.0,460.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,3,8, without,1,325,413,325.0,413.0,284.0,1.0,0.0,0.0,1023.0,2.0,284.0,400.0,284.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,4,2, a,1,413,435,413.0,435.0,,,,,,,,,,,,,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,5,6, doubt,1,435,501,435.0,501.0,400.0,1.0,0.0,0.0,1023.0,0.0,400.0,420.0,400.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,6,4, the,1,501,545,501.0,545.0,420.0,1.0,0.0,0.0,1023.0,3.0,420.0,320.0,420.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,7,8, ugliest,1,545,633,545.0,633.0,320.0,1.0,0.0,0.0,1023.0,7.0,320.0,288.0,320.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,8,6, horse,1,633,699,633.0,699.0,288.0,1.0,0.0,0.0,1023.0,4.0,288.0,196.0,288.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,9,3, in,1,699,732,699.0,732.0,,,,,,,,,,,,,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,10,4, the,1,732,776,732.0,776.0,196.0,1.0,0.0,0.0,1023.0,3.0,196.0,464.0,196.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,11,7, world.,1,776,853,776.0,853.0,464.0,1.0,0.0,0.0,1023.0,6.0,464.0,180.0,464.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,12,5, Even,1,853,908,853.0,908.0,180.0,1.0,0.0,0.0,1023.0,3.0,180.0,300.0,180.0,0.0,0.0,1023.0,772.0,2.0
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,13,4," so,",1,908,952,908.0,952.0,300.0,1.0,1.0,12.0,54.0,1.0,300.0,352.0,1388.0,4.0,11.0,54.0,316.0,2.0
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,14,2, I,1,952,974,952.0,974.0,124.0,1.0,0.0,0.0,1023.0,0.0,124.0,164.0,124.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,15,6, loved,1,974,1040,974.0,1051.0,,,,,,,,,,,,,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,16,3,him,2,215,248,204.0,248.0,148.0,1.0,0.0,0.0,1023.0,1.0,148.0,208.0,148.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,17,7, beyond,2,248,325,248.0,325.0,164.0,1.0,1.0,16.0,70.0,0.0,164.0,148.0,520.0,2.0,15.0,70.0,208.0,1.0
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,18,4, all,2,325,369,325.0,369.0,204.0,1.0,0.0,0.0,1023.0,2.0,204.0,224.0,204.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,19,8, reason.,2,369,457,369.0,457.0,224.0,1.0,0.0,0.0,1023.0,1.0,224.0,156.0,224.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,20,2, I,2,457,479,457.0,479.0,156.0,1.0,0.0,0.0,1023.0,1.0,156.0,644.0,156.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,21,9, realized,2,479,578,479.0,578.0,644.0,1.0,0.0,0.0,1023.0,2.0,644.0,288.0,644.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,22,5, that,2,578,633,578.0,633.0,288.0,1.0,0.0,0.0,1023.0,0.0,288.0,260.0,288.0,0.0,0.0,1023.0,208.0,1.0
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,23,3, my,2,633,666,633.0,666.0,400.0,2.0,1.0,22.0,102.0,0.0,260.0,208.0,608.0,1.0,21.0,102.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,24,5, only,2,666,721,666.0,721.0,300.0,1.0,0.0,0.0,1023.0,4.0,300.0,144.0,300.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,25,7, chance,2,721,798,721.0,798.0,144.0,1.0,0.0,0.0,1023.0,3.0,144.0,168.0,144.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,26,3, to,2,798,831,798.0,831.0,168.0,1.0,0.0,0.0,1023.0,0.0,168.0,288.0,168.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,27,8, compete,2,831,919,831.0,919.0,692.0,2.0,0.0,0.0,1023.0,1.0,288.0,132.0,692.0,0.0,0.0,1023.0,,
1950099,2.0,RP_story03,4715572.0,4776557.0,60985.0,4715698.0,4775749.0,12.0,L,74720.0,0.0,223,33,28,3, at,2,919,952,919.0,952.0,,,,,,,,,,,,,,
